timestamp,sound_class,confidence,alert_type,thingspeak_status
2025-04-20 12:30:02,Crackle,0.5608960390090942,CHAINSAW,Success
2025-04-20 12:30:03,display_name,0.8024664521217346,HUMAN,Success
2025-04-20 12:30:05,Crackle,0.23651376366615295,GUN,Success
2025-04-20 12:30:05,Crackle,0.779123067855835,CHAINSAW,Success
2025-04-20 12:30:08,Crackle,0.7285671234130859,CHAINSAW,Success
2025-04-20 12:30:09,Crackle,0.7434704899787903,CHAINSAW,Success
2025-04-20 12:30:10,Crackle,0.8886705636978149,CHAINSAW,Success
2025-04-20 12:30:12,Crackle,0.7758336067199707,CHAINSAW,Success
2025-04-20 12:30:13,display_name,0.7115270495414734,HUMAN,Success
2025-04-20 12:30:15,Crackle,0.8623722195625305,CHAINSAW,Success
2025-04-20 12:30:16,Crackle,0.918326199054718,CHAINSAW,Success
2025-04-20 12:30:17,Crackle,0.8900810480117798,CHAINSAW,Success
2025-04-20 12:30:19,Crackle,0.7094708681106567,CHAINSAW,Success
2025-04-20 12:30:20,Crackle,0.3684746026992798,GUN,Success
2025-04-20 12:30:21,Crackle,0.9224846959114075,CHAINSAW,Success
2025-04-20 12:30:22,display_name,0.6231107711791992,HUMAN,Success
2025-04-20 12:30:23,display_name,0.5167714953422546,HUMAN,Success
2025-04-20 12:30:25,display_name,0.6515777707099915,HUMAN,Success
2025-04-20 12:30:26,Crackle,0.864612877368927,CHAINSAW,Success
2025-04-20 12:30:27,Crackle,0.31100571155548096,GUN,Success
2025-04-20 12:30:28,Crackle,0.1943356841802597,NORMAL,Success
2025-04-20 12:30:30,Crackle,0.7727411389350891,CHAINSAW,Success
2025-04-20 12:30:32,display_name,0.6153320670127869,HUMAN,Success
2025-04-20 12:30:35,display_name,0.5350345969200134,HUMAN,Success
2025-04-20 12:30:38,Crackle,0.8765832781791687,CHAINSAW,Success
2025-04-20 12:30:39,Crackle,0.5185132622718811,CHAINSAW,Success
2025-04-20 12:30:40,display_name,0.893086314201355,HUMAN,Success
2025-04-20 12:30:45,display_name,0.5045279860496521,HUMAN,Success
2025-04-20 12:30:49,display_name,0.5837810039520264,HUMAN,Success
2025-04-20 12:30:51,Crackle,0.2702120840549469,GUN,Success
2025-04-20 12:30:54,Crackle,0.24350424110889435,GUN,Success
2025-04-20 12:30:55,display_name,0.7503069639205933,HUMAN,Success
2025-04-20 12:30:56,Crackle,0.28177738189697266,GUN,Success
2025-04-20 12:30:57,Crackle,0.21732668578624725,GUN,Success
2025-04-20 12:30:58,Crackle,0.5537731051445007,CHAINSAW,Success
2025-04-20 12:30:59,Crackle,0.9047498106956482,CHAINSAW,Success
2025-04-20 12:31:00,Crackle,0.6032454371452332,CHAINSAW,Success
2025-04-20 12:31:01,Crackle,0.7494663596153259,CHAINSAW,Success
2025-04-20 12:31:02,Crackle,0.5733011960983276,CHAINSAW,Success
2025-04-20 12:31:03,Crackle,0.898274302482605,CHAINSAW,Success
2025-04-20 12:31:04,Crackle,0.6650592684745789,CHAINSAW,Success
2025-04-20 12:31:05,display_name,0.3107467293739319,NORMAL,Success
2025-04-20 12:31:06,display_name,0.5206617712974548,HUMAN,Success
2025-04-20 12:31:07,display_name,0.6134763956069946,HUMAN,Success
2025-04-20 12:31:09,Crackle,0.8108471632003784,CHAINSAW,Success
2025-04-20 12:31:12,display_name,0.7186945676803589,HUMAN,Success
2025-04-20 12:31:13,display_name,0.594129741191864,HUMAN,Success
2025-04-20 12:31:17,display_name,0.5700607895851135,HUMAN,Success
2025-04-20 12:31:18,Crackle,0.9406104683876038,CHAINSAW,Success
2025-04-20 12:31:20,Crackle,0.3109775483608246,GUN,Success
2025-04-20 12:31:21,Crackle,0.31379029154777527,GUN,Success
2025-04-20 12:31:22,display_name,0.7658586502075195,HUMAN,Success
2025-04-20 12:31:23,Crackle,0.7805600762367249,CHAINSAW,Success
2025-04-20 12:31:24,display_name,0.5423668622970581,HUMAN,Success
2025-04-20 12:31:25,display_name,0.6204829812049866,HUMAN,Success
2025-04-20 12:31:27,Crackle,0.9903682470321655,CHAINSAW,Success
2025-04-20 12:31:30,display_name,0.7105140089988708,HUMAN,Success
2025-04-20 12:31:31,Crackle,0.37563174962997437,GUN,Success
2025-04-20 12:31:32,Crackle,0.6814095377922058,CHAINSAW,Success
2025-04-20 12:31:33,Crackle,0.2368336021900177,GUN,Success
2025-04-20 12:31:35,Crackle,0.5006839632987976,CHAINSAW,Success
2025-04-20 12:31:36,display_name,0.37633711099624634,NORMAL,Success
2025-04-20 12:31:38,Crackle,0.872810959815979,CHAINSAW,Success
2025-04-20 12:31:41,display_name,0.8624129891395569,HUMAN,Success
2025-04-20 12:31:43,display_name,0.7070749402046204,HUMAN,Success
2025-04-20 12:31:44,display_name,0.723577082157135,HUMAN,Success
2025-04-20 12:31:47,display_name,0.7807546257972717,HUMAN,Success
2025-04-20 12:31:48,display_name,0.8554515242576599,HUMAN,Success
2025-04-20 12:31:49,display_name,0.646623432636261,HUMAN,Success
2025-04-20 12:31:50,Crackle,0.6293364763259888,CHAINSAW,Success
2025-04-20 12:31:52,Crackle,0.7973402738571167,CHAINSAW,Success
2025-04-20 12:31:53,Crackle,0.6439488530158997,CHAINSAW,Success
2025-04-20 12:36:05,display_name,0.5316286087036133,HUMAN,Success
2025-04-20 12:36:06,display_name,0.5163100361824036,HUMAN,Success
2025-04-20 12:36:07,display_name,0.8536616563796997,HUMAN,Success
2025-04-20 12:36:08,display_name,0.9556937217712402,HUMAN,Success
2025-04-20 12:36:10,display_name,0.9879468679428101,HUMAN,Success
2025-04-20 12:36:11,display_name,0.5907752513885498,HUMAN,Success
2025-04-20 12:36:12,display_name,0.9938531517982483,HUMAN,Success
2025-04-20 12:36:13,display_name,0.9907779693603516,HUMAN,Success
2025-04-20 12:36:14,display_name,0.8932018280029297,HUMAN,Success
2025-04-20 12:36:15,display_name,0.7877057790756226,HUMAN,Success
2025-04-20 12:36:16,display_name,0.9432287812232971,HUMAN,Success
2025-04-20 12:36:18,display_name,0.9701966047286987,HUMAN,Success
2025-04-20 12:36:19,display_name,0.9872291088104248,HUMAN,Success
2025-04-20 12:36:20,display_name,0.9962551593780518,HUMAN,Success
2025-04-20 12:36:21,display_name,0.9428495168685913,HUMAN,Success
2025-04-20 12:36:22,display_name,0.9534127116203308,HUMAN,Success
2025-04-20 12:36:23,display_name,0.899694561958313,HUMAN,Success
2025-04-20 12:36:24,display_name,0.9813603758811951,HUMAN,Success
2025-04-20 12:36:25,display_name,0.8692566752433777,HUMAN,Success
2025-04-20 12:36:26,display_name,0.7725182175636292,HUMAN,Success
2025-04-20 12:36:27,display_name,0.7624008655548096,HUMAN,Success
